habilidad,habilidad_key
Dirección de obras,66d45583839367573a4a25e777f755a9
Fábricas,3dc1947f7ec3b8aabc5c4fe4294f93cc
Organización de equipos,0a8dddf86cf3a0841ab2559ad58a906a
Gestión medioambiental,9493143b6b58f7b83776f2573cfd55fe
Planificación de la producción,1d59cdeec38c79a6be051ed100a38131
Cerveza,46dfeebbf3d860ccfa63643dabac1dec
Legislación,98d4f60ee49e9f66f7d3214d99eb738a
Administración de personal,e56a6fd5e21928df2b5593f9ad2ef135
Hostelería,3433ec32d76a8c067d7244200e7fdad4
Aeropuertos,52b439c63bc82fa69f88caf8322dde4b
Proactividad,f8e672d338901da2bf6cf62336b9ea7e
Datos maestros,dd94f300250ab7913d70ed445a24f0ca
Gestión de agendas,066e8390e66e544c1480384cef53e30a
Desarrollo de centro de llamadas,a476a896e4d17e3ffda6f8e41327853e
Odontología,d03f2dc03ef1e7b777463f913a8fe1a4
Odontopediatría,dc7257320bfd78b8110b09467c781902
Gesden,7280b97d19703cd6485c0ac750767140
Odontología estética,f6f22f74b2427ae38415087f423a29d3
Endodoncia,42873c91ae08fba9f527a7afcddf1a77
Ortodoncia,7c417658a6fe1dab96688e455bac0761
Atención dental,0034428b025eb32726c7c73a67ad3b6d
Prótesis dental,7b7abf2ca7d9d0599c52db2b119af01c
Dental,a3ff0f107e2f5502e6939c2a0f6a42da
Active directory,9d704f56cf99472ada044d02e59c8a1a
Microsoft active directory,c19d9b9fe14c23b6adfadcaf7ba9f9c3
Red hat,9bf83696ced9ace980e8bc8ea4c2e9db
Madrid,6314044c3803213e9fd3f3ecf8c90d65
Ansible for windows,b9b940de6591ce316e40fe2ca2c48e62
Gestión de vulnerabilidades,302a950610a57343d48b07502a15619d
Powershell,531b84ad41b2a753da83acf367990701
Sistemas windows,0a903878359fec40f6e6c2cfe845ae87
Experincia en tasques similars,d1a4a7897b8ba16136e23b6c9454ede9
Molt valorable coneixament en material de formigó,b4ebb32a12d2bbcafc7bd9afbf58c814
Coneixaments en el sector de la construcció,b59ea87c368f5ee44a81083fb155f1a8
Cctv,e2b4517a64a6b30a5afbde6c058d39d3
O telecomunicaciones.     stemas de seguridad,35f9f105ce4a603efa3c4b5a560dd88b
Configuración de redes,88b32ef35eb0bab6f7dc345a606d0c7e
Formación técnica en informática,ca9157c85f9a21e2bb017af29a3cae9c
Centro de llamadas,2665f2da3ac94b403032628674928e00
Gestión de siniestros,792dea283475152b65e26a0714510568
Traducción catalán,047290ae94e316b9349e6a5eea430243
Seguros,087e1c746a96f7f1ce9e0f07ad375f2a
Radiofrecuencia,caf77b3f366c3692c02e2c80751bfdc2
Frontal,6aa29d9960f30deba446d52eccd50ef6
Informática en sector distribución,d9450e5c91fdcc030eddfc2bd19fd852
Caja,28f4ad3c0abbe0939478ca0a2138891f
Lan-wan,9b781abb8ebf209ee438b523953e73de
Networking,a5fa5746370b608090b994a97b49e98b
Fibra optica,1e6cb6d94261423ede6538fc4ba7317e
Radio,1f32d2c1b49b9b0c9d99bd10da107e41
Iot,fa8ec89697228115037bb57a6a42c9de
Software,719d067b229178f03bcfa1da4ac4dede
Cnna,d6f712ebbea3638995572d3d217d06aa
Subcontratas,9b24fcd180ea0bb2220f10e81656218b
Pci,2b2d21fff504cd15658b6a83899eb839
Contratos técnico-legales,4ec8f7df245871d7f8199357c5619e2c
Mantenimiento industrial,fd8a9ecc106129f5f221fdd6e4d897a2
Frío industrial,b66146d0140c9a7d4701287b75597744
Autocad,904947f6e021e006322a2da52acd8028
Sketchup,84ccdcd8066227457eaa0d5240f89bc6
Control presupuestario,1e2f90cbdd20bfbae2086741dcfd4043
3ds max,2791a0b8f26a1d512079ec0dc32d4ebe
Comunicación,c37c51088c8bbc3635d839a8d5009455
Crm,e8cc745599d70affee21e4e1ae7ee7f5
Comercial,ed1a28738e141603d854d838db322922
Orientacion cliente,8046e86c96ab844b45fb010fe5a321ed
Micropigmentación,aa412a8072afbf7a3db58b7d9cabab8a
Microblading,65d6c03ddf747db396995d2fa153ffa7
Prl,5fde38f2248e34aeede70bb33196366f
Formacion,9e0255a8ea700fe0654b418e78815c6c
Don de gentes,bc507e0a81c29f89fe56b57eaecb1817
Vehículos,618f29a525c716b621717bc892e78133
Mejora de la calidad,434c19f9d10c1e06fd03412e0051433b
Pruebas,460f786760064a3f6b8821e7177a0b82
Especificaciones,1dbc4174ab4f2ba0bc62d804e68190d9
Calidad de productos,e375665d8692674f89b13eeea9564a20
Eplan,241c283a6c9f956c66f104d57738bd55
Automatización industrial,3de68e2557dc7ebecea4e39997b08882
Cálculos eléctricos,69edbf6d08663fa5c85efda1cf767bf7
Actividades turístico-culturales,d3249c9b32952226c9542bae8c6043cf
Historia del arte,4cc92807f7c5de4cae74d6319d614c6b
Gestión del patrimonio cultural,88f0e310150f69c04e81380981420e15
Turismo,19a37a0683ac5d9c7917cb5dde014531
Venta de servicios turísticos,3e7c1db0dc7f78fcbd2a46acc58712bd
Marketing turístico,6c1bfef906c0b97f16e86ba97c3b4fe3
Gestión de paquetes turísticos,92bca2a0fb91b7afd10fd583114e863a
Idiomas,c88b33a3250b4e28f34e1ececba69206
Organización de rutas turísticas,b6c340004704f9f237f0089bf366306d
Energía,c591f7dfc55135cece063fa57476a8de
Televenta,8d3e3b58c3bd902c4fe2a4f91c649e1a
Televentas,f2ed01902b17b1fd1e87b388164f0f50
Desarrollo profesional,53fb010bbb922c8036cb933fc8259c9d
Clip,6adac929b615be2e0d213eb9d1ad15ba
Obracivil,91a045e85ad342d4213a70a6976f7759
Autocad civil 3d,cdc41dcf09894fdb1b6eeae2bfff196e
Estación total,f20876ee113a29b6034dcd95601730aa
Istram/ispol,dba367512cfb9a4f8e6bfd59ec5c980c
Topografía,b74e94d46b2c057a14f472555fdca5ee
Toma de decisiones,3b91c40ff372e5f582bf98e5b2e89feb
Carretilla frontal,e800f8dbae0602f3414da360451eb386
Retractil,fad4754d5a7c8f15e4fca0ef55c803b8
Electricista,65c0eb1cd28243e63b57d29074f9333a
Reformas,21b8214923fc2d813d69deb748f6d2a0
Oficiales,462d1f0ad49139af22f6ebc0dfdc9f39
Peluquería femenina,0ab7e101ae7a77889b821e91c2012bc7
Realización de pedidos,8409b1d8f074d6d276ffd7bff2dc3680
Visitas,f61d4ee1abab1726ee4450b43b48aafc
Formaciones,8f9c90c7875ca4d413ac9ca68567a109
Peluquería masculina,c146db16cdd32af65ec1fbe7ed98e7a5
Auxiliar administrativo,b967ae708816f2f838817a55f4083e90
Disponibilidad para viajar,8f12d1be5b1ce14c43a4d239c8f37866
Capacidad de trabajo en equipo,1c7829244931c042dca3231f86781604
Otros idiomas,550c7cdfb92362bb233e70dfa2ad509c
Máster de auditoria,19ec3e288040f4102b671564978f193b
Irpf,a769730a16e44348ed047d745507a030
Convenios colectivos,4bf0432251a2016503592e68988ead98
A3nom,620ee79eea97cc971d2e2cb45afa4b02
Seguros sociales,fc2b629724516d2c77751ba032ff3278
Control de costes,98f6e4651df976c06cdb3431edf68967
Administration,7258e7251413465e0a3eb58094430bde
Crm systems,29d440e05dc5353761fe1ab21cc007e2
Seguridad industrial,8d1da0cfcdc8e71265b64aeeefd89863
Qra,6d424f5c2dd4996660bf1bf14ef69629
Accidentes graves,1918cf20395bebf5346b0facf28452a0
Química industrial,98ba7566c9fcd227083030036e6d63bd
Análisis del riesgos,c17519257227fb0a518b3aaa0521e46f
Procesos químicos de síntesis de productos,6f8e1e3c2a7daac6e9c3c3a865789182
Seveso,cd872dd3b7902a88776d700b620f7343
Ingeniería química,3b686b5523f88efabb4dd48da8e0b8d4
Suplementos,a1259285d50dd5656c533f3164d7db1c
Responsabilidad civil,b818d845bb7eb61462259d06ae0de2c2
Suscripcion,99044158d116ea0d61453a1186bcc29d
Revisión,dd1905ff9b0ed47ee7935d12810e60a0
Reaseguros,e3d7cccbe04c30a3bd3c909fdcf17ed9
Picking,e4b2c970c98e6fd596eb319ce3f4daf9
Cadena de suministro,5756cb4d5985e3bb72eae9247ec095d3
Calidad de proveedores,b1b02fefbb7083ce36b367934d1b4f29
Sistamas gestión calidad,505a42cc4e5577a296b3a46aaef4c7ca
Prevención de riesgos laborales,fc2f1310bfe1fd27b795bec46b759c17
Tableau,020982e25cf5c16928fcf3c24a2058aa
Analysis,739e6d2a73723ec7b1919fa5a51f9b07
Costes,99d710e1f31a260459d23153b8dfdbc1
Query,66c1b4c7f3dc385b68a9fa903ccd016d
Finance,c482980d384a9d0e7bc39e1140270870
3d,55fac25c11a99ce497915bfc80308ffc
Solid edge,82496298a27c8cbd849661b0b1485f3b
Diseño de productos,e1228c0ca838c99c97c5a15e5fd97c9c
Ingeniería mecánica,200eee050a98e4c5e3014827adf09da9
Pagos,53839f29217a1785262546e949aacf6a
Auditoría externa,2ccec6725e7cf4053734fc4007d04ec8
Café,4655bd14eebfaf444e5b33d6851dbbd0
Orientación para desarrollo de carrera profesional,320af1426fd257bf708480b73185193c
Gestión de clientes de seguros,83b32177e47e426fbd6b74397921d150
Plan de negocio,d6999cc650563c872bdf157d3baf1a04
Campaña comercial,8053eee190d6c94e40ffeba28bc1638c
Didáctica,fdb1e97f011b2df06a1130024a0a42a3
Reclamaciones,6edd3df40ba0c9082c8a472f13713956
Industria alimentaria,86838fdf6b4970aa91cfc53e0d8e6daa
Redes sociales,6bbe22489cb0890b855385d24bf5dc53
Software de contabilidad,11c0572d2806fd7362b819cedb90e040
Venta de telefonía,135a9043281a200fea088d64bf3db301
Joyería,45f21bd76dcd2612c32401429a07c025
Habilidad comunicativa,bf0200f6aaae6e291ef0fabf73457d50
Sonrisa telefonica,bd2be7fd4e89ec9522f370533def1bbc
Carpintería,b4ac42b9affa35d33ff4fca92a043160
Tejados,07aa70d705b1aec51af3f961da41bce2
Manejo del ordenador,a8359bc394edef3a2600e8db273abf97
Magisterio,a7afb9d1fca2ed0e6af946a773800f82
Tutor,2ec7805e0cce36c07750d04f60857cd9
Psicología,7c65d9f2c4c9c111944aadbda6180837
Criminología,f5cd361352b8eeba65dd9a2227b48313
Tutora,46cc01017c551f17f397b236c96cbcc5
Pedagogía,46de120e1f3e8b4511965a89d6aaba69
Sociología,6a64713232ced50ad413ba803d5b6d94
Algoritmos,087a485fd733c3a3c1b035e8d24ae789
Pruebas de nivel de idioma,6cb22c8d4732a919c8d1851641755285
Análisis de riesgos,87fd98c5f3db2cf96a04aeff8c9b7d46
Elaboración de modelos financieros,4eccc632cd728346226f6dc23766f958
Gestión de provisiones,007ba7dd895455e234fcba89aefb9d9c
R,e1e1d3d40573127e9ee0480caf1283d6
Workflow automation,1ad19dee2f36f4c3ab6f95a57da3b2dc
Scripting,66f1aed235ade25269a561e81cbbb43a
Remedy,9a7fb5053e18eadf26aff6cdaa46d53e
Investigación de mercados,45a10c5805c406c597fe69042e0351ea
Negociación con proveedores,2175c6792763667f1d3723cb3b8427cf
Técnicas de negociación,7c660c883cbe141925cbdbf1049b1ea9
Instaolaciones eléctricas,bccd9558b1e4a2bcd0827a688b60655c
Cuadros de conmutacion,f3036b5e6f14b325d8b472d45332c464
Grupos electrógenos,f47b2ebe4aefc9a37525d65dcdea8229
Alternadores,07fbf55b204ffeb1644dd252e99b5ba3
Venta consultiva,dc3b47c20da9ebb1627b40edae8e6651
Gestión de agencia de viajes,638250cd44ab358189b56fbb4ede6ee9
Tour operador,b879fdadd3ddac5a152b241abb74e7f9
Operativa de reservas de transportes,f613cfa068c3ed6867d157120a9dc232
Vuelos,d78b96d00f46410833551b2b474bc72a
Ingeniería civil,afff3dc2a382aa952e4a045d796e0840
Residencia,e014d35b111b771c01848903d6ef1aad
Conciliación bancaria,6fa41c56b6fa265fb45251d77a75e0e8
Elaboración de informes,73a24e145feacd611acfda2003a54483
Pedidos de compra,722facab34ff6ca15e244b8042f9f09a
Operativa bancaria,f83938e7231144b70fa246d65b7bbc2c
Dirección de restaurante,55701fca0a4a4bfe2024ca48b7917d1b
Pastelería,5fe8a759c0b87adf64a73b9d0bb4f4ee
Disciplina,48956344cf9e2a0b41cdc26261d0c7b3
Panadería,177a84b9a102aad7efaf0e6b4884569d
Terminal punto de venta (tpv),7909c76b606224a3451c03eb70898d21
Etl,cd70f8ef99efa7a51208f436615ac3e9
Modelado de datos,1b1b8f3de6cade8bbb3869bb78f61140
It service management (itsm),579ac7ac211330c54f8e842a0577ee3e
Data governance,981bffcb165038c7fa06d58ef1c4cdaf
Coordinación de proyectos,2d243f1c4cae9c771c84c9b339e56255
Dax,12990c9963b15b10027005ae329df7a4
Merchandising,825896e7e83eff50879ed00cba2f9414
Hornear,bfe3142647b6720839bf9b042fb3bf67
Compras y logística en centros sanitarios,8b63127b24322b47b135d13c1cfd5e27
Material de mantenimiento,de8271cd7a42ead7d1a49509b3dc2db3
Propiedad vertical,330d29e56714509ac089df070d61ea91
Incasol,083651c9d6b7fde11b26d83e921cd637
Liquidaciones,21d48c9451e3076cca4eb7473b1e8363
Inmuebles,a320d87c077db055b91174373b10800d
C#,d7efa19fbe7d3972fd5adb6024223d74
Css3,02c39e168b23540950eea74fb3a65b65
Node.js,3b2819dd4c24eda2faf2052eef449551
Springboot,976059fd19c9a431c74f5db5775cc0c7
Apache,e9713ae04a02a810d6f33dd956f42794
Angular,c31c335ef37283c451b18ba0dd317de1
Tomcat,8f72e28063c30c7468fb6af4653f4f9c
Recepción de oficina,b60c0f816ae556e12122b1941938d164
Sector banca,bc58d058bf5db0f63ab56c4f8b3b0172
Camarero,5718f669c7bfbfe53c5ef06c2929d542
Cafeteria,4877106e7ccae7637ae6c8227a0d80cf
Personal,184daff620aca4ad23fd2bf70d0b76af
Rrhh,2c1d1487addf2856a59e3fdd1de398a0
Formación,f774b6a9dc16ff2aea90200b02489444
Microsoft powerpoint,24922e8353fa68599149d4d1ca5563c7
Masaje deportivo,0d1d58705e39822c0bfb689b4383289d
Fisioterapia,d85f64ceb2d903c68ec01109f42f5dcd
Rehabilitación,8756f1babbfa365e3ea1537a32947068
Remodelación,539ea3e3197f29b6de9b58a097f791fd
Sap mm,aabaff7cd4cbc3dad9a3b91c5658fc3c
Sap r/3 sales and distribution,e7d49e0083a12a7fdf2164d007a13436
Obras,8cf5e9c927d9a1e408c28be6400184b5
Kpis,1bd9bf358322ee4531112490db16ff24
Proyectos,addbeed3e3e8eed98dd59ed54509e65e
Gestión de los recursos humanos,92b6c5d2b2a2669c3e72e274b942f8e2
Traducción,bb397d8488d88aa3877785f497b3bbbf
Gestión de viajes,60e57cb040ec2d4d35e81268f1b7894e
Gastronomía,9de5237517033db39bf1c6a2ee542496
Facturación de servicios de hotel,fa586a065ebbdadabaa5f0b79a9a2fff
Tesipro,12db88a594ef4b0401e6150bb946a93d
Central de reservas turísticas,89a41b6cf40afac726b9eecc56dcd7df
Operativa de reservas de hotel,ba463ac507c261833ee0a92c791ae531
Reservas,843a1705f2f6b3227997e8aabb29304a
Recepción de hotel,fae448412bf1c1c844ba1af776f1687b
Sihot,0bf19dd9d62779911004fd1ea877d365
Atención telefónica en hostelería,75c35d3d137a39efc7be560029b49011
Información turística,107464b9897e3ebf86aed58950ec2af7
Uml,8c154bcba71c46aa829444a524faf10b
Agile,657fd3eec6624217c3ad5de3744a69d2
Notación para el modelado de procesos de negocio (bpmn),bda1fa990402efc2d6a2c02b8de3aafb
Business analyst,e88aedd2d6c49cf84fd746a90b5882c5
User stories,0136f09501e9acfd7f89a4504958787d
Word,07a094a210794e74a0e5e1a1457a92ee
Estar  habituado con herramientas ofimáticas (outlook,9a173942fe61d1608d802b5788b18f1e
Obra nueva,348f3f6b034b8831195627a92a44099e
Investigación,3738cb0c5915d7a14399aed596b89f54
Proceso de ventas,af5fb90ddfc825df9f01ed462a889456
Venta directa,4dc8df85cbe251585e73f48dc4613e85
Aluminio,6691e26bfeea24b353c9357ca4275ab6
Diseño de moda,7327aa165a707254ff7b3ffb898b34de
Experiencia del cliente,12f14d6e682943a5edec2b7552366c47
Formación y desarrollo,93b9592323fa2a036175393b940b8c7c
Electrónica - electricidad,9fe9b960d4db65d10d864e89c633ac84
Iluminación,ea9b89e56e2b86541ffffbb9c56d89c6
Visual c#,2c8af7ce7fcdbc2230cdebacf02ee5c5
C++,f6f87c9fdcf8b3c3f07f93f1ee8712c9
Equipos de diagnosis,ecfc4e46a9ec36c57829429ca47d1602
Kts,ca1f3bc63c9a10377559b230e1e6f33b
Gas,635459702f9817de29e608fa3395637c
Mercados emergentes,d8680bb64f09e1b06ec16ada4a333166
Gestión de proyectos de innovación,f0aee150e3f10100ffda31222230b882
Ofimatica,c3316209cc5ae594bfd808090c18889e
Networking empresarial,3bdd2c7b047601ce83980e2d1f88ea7b
Uso de herramientas,fde85076b85106186eae6ddf7f8281a8
Camiones,8cbc286247a536bd97ee3a2f4cee66c3
Lunas,39288f766b24393bcdd69bfa15fdf3a8
Desarrollo,de2234a40cb10f254b438cc55b12aa8d
Liderazgo de equipos,53678758ee6dd875cc416a5524ae53cf
Radiología,6eab3fdd213d5646bf21458377db1228
Ortopedia,e05d7250ede8184dbf479ef0fa94ed75
Traumatología,9190b5f7ddff74e89bbf57fb37ae9a5c
Quirófano,2628347894a5845d693d41de99004c34
Neurocirugía,4ec358cf44466ec7930871491aa52bc0
Arquitectura de sistemas,a3eed2c05ac8e50731b65f41e2834b2f
Gestión administrativa,c852a83280ea43f4d59f019ad539a17b
Hidráulica,c4c79dba2635d85dce2f4efc57853265
Neumática,22aff9115a7f83a2635081012536fba7
Alquiler de coches,b1fd5a5b708fea4b618d608c40c12c69
Soldaduras tig,1ab1b28e23b380a2e712c81e7170583d
Chapa,3e92cc659e47368f4eaa04ee0cb5625d
Acero,8265ca77f1ed28b82afd09bc72da0884
Arquitectura de aplicación,f646bc323d2e06f1a39691a587587f01
Metodologías ágiles,d31f339c8e5c0da10aa9c4a4cfb2b234
Xml,9ec8e4e3ab4c7eeba097f27d7364d743
Django,ef0f93c83e374876a61da0d4d16f36ab
Cissp,0eb8f8eb61f04eaa8be5c033ae8fcaa9
Ossim,68d1ab99c6119b01d6024be7cc55a81c
Palfinger,e33ae3eb11bff7cbbc730fd4acf9eace
Energia,60dd74b1eb2fc2580e6d93f71030779c
Internet,c8205c7636e728d448c2774e6a4a944b
Teleoperador/a,35a5cd0ab7f11c6ab51e527dded1d043
Prisma,ee10f79aa18f7cf1c69142450a809181
Gestión telefónica,74e4ad098ae1a2c040b98ccd226f5fdf
Auxiliar de odontología,b9da247d11fe78753af56837e09192be
Emisión de facturas,ca946c3d474311b33a9cf39dded0879c
Cromatografía liquida,237ed72744c9463fa9f4dde2b869f4be
Elisa,23d839dfbd05a48624fc4d8a83892009
Cg,8ae552d52f3a24d1e36e99787dd9144d
Lcms,a65fd838767c6d2a0eef731dbcb4455f
Hplc,d09234f8598abe4bb1693d77ca643662
Instalación de máquinas eléctricas,22595298d3e0af6495975a65a7bcc0ae
Sistemas eléctricos,6985b0a15bccff82bf04155db650128a
Mantenimiento hidráulico,1d6e087f1e90e96afc8dc734b1bb4557
Variadores de frecuencia,c6c9b8039a733cecfcb99071df9098ea
Mantenimiento neumático,0e6b80ec7384d7f29d5f093b2e89d72c
Electrónica industrial,b5dabc663a2f89ca57819357e0b9e526
Electricidad industrial,224fddf85c34fd5ea8157bf246f535dd
Sonido,4517b8249d9c728824b26dcd74d87397
Electrónica de consumo,65040621fbb5e93f560fa18aa7a05248
Repostería,fc7618e2cef7f3348648fd9c8634610c
Hambuguesería,29159abd74ebc627393ed80798c27154
Cocina mediterránea,741d58a290c057bb39dd0e1f6c3f703e
Cocina creativa,42d1a629f9cd5e51e170c56d1024a012
Chef,8fd82b8864d71ed7fa12b59e6e34cd1c
Dirección de cocina,226786a2b413e182fe2d282250945c92
Cocina internacional,ee448f2738d54e3b22e312a41fe41778
Cocina española,69edd1eae64cf6b38bdde9017c7886ea
Planchista,1aba4871643e7207f1c7a70676ea243f
Alta cocina,20676f67d19f138104ba9636ff426460
Barra,53d6565c980f241c803eaaabbc3b00d4
Bandeja,2218686f72cec7ca169316e70fa055c0
Servicio en mesa,bdc660350d2a2b244702a31b5fd74780
Sala,6ae6337aeda6fb44f525a370205bfcd3
Conocimiento de vinos,3d9fdf034301ed94272afc1875b3774c
Tablas dinámicas,c5cc1c30c9a2ff987392cf20ad340ba6
Metrología,5962ad5b8787fefd13f182e4e8d5cbbc
Solidworks,5dcbc8d322035b0c6a6ecee8a3348fc8
Interpretación de planos,048ec25e797a25d679d87e60b1e1fc42
Mecanizado,c07b2e679be242348211d815b7a46451
Dibujo,3700f9ed208b167176a9fe9d22e932ca
Piezas,13ed8e5128f07b4c6bcbb5219be7e633
Cnc,853c2d356852b4af1148f2fcadfd740c
Preparación de ofertas,50c8502a5f7ebfe833a61319b1a506fb
Azure,3a580f142203677f1f0bc30898f63f53
Elaboración de propuestas comerciales,03d9336713c3fc04beb4454e6e6d38c5
Alimentacion,e53f61ed9f465998ba5f60c9c0287488
Pub,a29bdd003ef6c0c34279807341f450f2
Cafetería,8fbaff6c043ec4eaec0809b2a338d3eb
Bar,ddc35f88fa71b6ef142ae61f35364653
Energías renovables,cc255f589174c40d1c0331e03680ebe8
Domótica,761a38c54841137f54f86afe582fb722
Diseño mecánico autocad,cd5b36d9b73697e12d607f85f619db9c
Manejo de máquinas para trabajar la madera,fa22c61d9feab948728917fe12c843c0
Madera,e4a820eb23d9571f6ca5a0e839802d9f
Carpinteria naval,d356818a681fd1e55f4db77d80ef0601
Supervisión del personal,1b351331acc711034afd67ad02cb6c65
Git,0bcc70105ad279503e31fe7b3f47b665
Maven,9115c10980645c41313f244ac1a377f7
Netbeans,9cfb5be943b2ba6c28de840864d352b2
Selenium,c49dfb55f06bb406e2c5ca786f557d38
Eclipse,32f7222026696f30787889194dee83e5
.net core,fa3703d56c2d34dcf2fa180ff4a6ad07
Visual basic (vb),dd07b0914c64c9c57bee67c0f0328dbf
Programacion,dff386e0109d0a3b64279aa422d33def
Entity framework,c725361085e79c1f223622396798abcb
Sql server,37c30ddb2145b84ace634724c300f857
Dominio paquete office,465757a1a54d7939c30282d4a4e0f7e9
Introducción de datos,cb3d61ad7091ac029ce3dae54ddf845a
Control de acceso,5f2fd5f7ff3483793e2f0f31c4470924
Bienestar de los empleados,7168a6eab3d0daf74ec46d035f3ae986
Alianzas estratégicas,592696125754a20f8111088a998a8a84
Fidelización,f0853e6e6cf441efad34698587a01444
Recepción de pedidos,24ba84def3556030503e3b3beb825f11
Informática en sector farmacéutico,d058c94313149e206bfbb16fced295d7
Farmatic,c1441a942f123ebb469bdb3533af6971
Cuidado de la piel,6c51f39943f168f27f4f414398a7fd84
Nutrición,0c69624d8dc7dc356328790d54c48969
Cosméticos,cf9ed2f135d45b43ef6ac4d76a66acab
Dietética y nutrición,f25513d921ba900879ee2feaea0b65ca
Project management office (pmo),4d5d1062d6ddfb460aa79a8f3da209df
Transformación digital,7b2084c3e0c59e38f67c896bff05048b
Bpo,01174788a297b3c31b5da936fc7865bc
Orientación al cliente,885a00b790881cae52ed88936cd8c3bc
Rent a car,f38a1c701135faa51071aa483c1cd5b0
Análisis de nuevos mercados,abf8eff346dbb45eccb01ae7144dc907
Pricing,e22ac25b066b201473de7aa700ef5d92
Construcción de viviendas,c518c4ac4c3855c4a104dabc1af50f3b
Moldeado,543d83bbde8200e141d2a0b24df8b354
Sector farmacéutico,b97fdb52ef96b69e0ef5dba52f397a61
Internacionalización de empresas,9e302b3c421195126fb5cdc1534e6ba7
Aduanas,086f4896724b6a554414ea6cf0fd5a80
Administración de comercio exterior,0f2fd8b9d95199906dc28a185d995629
Exportaciones,28fbc1262cd764a52d65865581c4f774
Comercio internacional,433d0f329a8112203061ec87e8773e86
Revisión de documentos,7569ef7e0b70daf160e469bcd81c3a74
Asesoría jurídica,190e97a5c83b23aaf2eb0a29b8b13913
Legal,a10a9bcd450087de1ce1f80b35f44883
Educación,99264cf8f1aabab12958946bada44b01
Bebidas,643042173eced34015d5b0d62403933f
Key account,45cceac740fc66d9ef7db7713ea48c3a
Office manager,f19da6ebf983a4f13181842bbdc11553
Lean logistics,8fffa58d46db7352716f5df251d9bd0c
Control de stocks,7d525d0725a0d065be8898592503ec3f
Sector del metal,12c4961712ec60c58e7c90d87d238d73
Producción,f125156cfe57e524e4f5bea5d8d6d714
Lean,6050cb77ad130996b02ddecdb822b6cd
Calefacción,939ab4cf9a43dc32250385d7d3f85114
Protección contra incendios,099bf2be5d14aff50c681aed567e3004
Venta telefónica,7108ffcae2c9100070b17efc4cf9a5ba
Altitude,613a3d4fa7b8e2538d1e559cbd572902
Visual studio,216b521e80dc0f4727e49bcb744fc1a4
Mvc,36914a27c601a59d8b6bf6b464a8e2ec
Microsoft sql server,722806f1e4571514526e9b576c83c719
Linq,7fb58b61118dfe3058e05b8c65084ca2
Jquery,a565b176ece81d91b5c08c39adb65af1
Intermediación,0b38848fbb834e090b1553337a28ebf5
Gestión de cartera de clientes,b1332ff09de3b925a9a3bc7e0b4d8ea5
Seguimiento de ofertas comerciales,89fd5cf7196887382d9546a83533628f
Geriatría,b7ee2759cd0b74c7a5d32a0fafb07771
Servicios sanitarios de enfermería,c75b8c8b1b9c5f6ef1dc6a729b9c1c7c
Enfermería,1375304827238319798854d7477d44fe
Cuidados intensivos,51378b90f225756f42b26c5ddea19388
Hospitales,5ac736bc09991204b52329cd8157113f
